game,top_b_champ,jgl_b_champ,mid_b_champ,mid_b_dmgtaken,adc_b_champ,supp_b_champ,supp_b_vs,b_win,top_r_champ,jgl_r_champ,mid_r_champ,mid_r_dmgtaken,adc_r_champ,supp_r_champ,supp_r_vs,r_win
EUW1_6316903711,,,,,,,,,,,,,,,,
EUW1_6315875501,,,,,,,,,,,,,,,,
EUW1_6313254610,,,,,,,,,,,,,,,,
EUW1_6313162905,,,,,,,,,,,,,,,,
EUW1_6346589206,,,,,,,,,,,,,,,,
EUW1_6346523753,,,,,,,,,,,,,,,,
EUW1_6346482711,,,,,,,,,,,,,,,,
EUW1_6346000172,,,,,,,,,,,,,,,,
EUW1_6345968390,,,,,,,,,,,,,,,,
EUW1_6344801821,,,,,,,,,,,,,,,,
EUW1_6344705677,,,,,,,,,,,,,,,,
EUW1_6344201624,,,,,,,,,,,,,,,,
EUW1_6344163423,,,,,,,,,,,,,,,,
EUW1_6343089324,,,,,,,,,,,,,,,,
EUW1_6343023547,,,,,,,,,,,,,,,,
EUW1_6342944922,,,,,,,,,,,,,,,,
EUW1_6342445817,,,,,,,,,,,,,,,,
EUW1_6342167095,,,,,,,,,,,,,,,,
EUW1_6335508621,,,,,,,,,,,,,,,,
EUW1_6335469283,,,,,,,,,,,,,,,,
EUW1_6335153134,,,,,,,,,,,,,,,,
EUW1_6335100767,,,,,,,,,,,,,,,,
EUW1_6333998630,,,,,,,,,,,,,,,,
EUW1_6333955652,,,,,,,,,,,,,,,,
EUW1_6332300143,,,,,,,,,,,,,,,,
EUW1_6330943380,,,,,,,,,,,,,,,,
EUW1_6329524880,,,,,,,,,,,,,,,,
EUW1_6329288602,,,,,,,,,,,,,,,,
EUW1_6327807009,,,,,,,,,,,,,,,,
EUW1_6325957487,,,,,,,,,,,,,,,,
EUW1_6324684025,,,,,,,,,,,,,,,,
EUW1_6324220042,,,,,,,,,,,,,,,,
EUW1_6323301404,,,,,,,,,,,,,,,,
EUW1_6323276086,,,,,,,,,,,,,,,,
EUW1_6322976499,,,,,,,,,,,,,,,,
EUW1_6322906482,,,,,,,,,,,,,,,,
EUW1_6321818412,,,,,,,,,,,,,,,,
EUW1_6336861249,,,,,,,,,,,,,,,,
EUW1_6334532403,,,,,,,,,,,,,,,,
EUW1_6333119762,,,,,,,,,,,,,,,,
EUW1_6322232043,,,,,,,,,,,,,,,,
EUW1_6318003856,,,,,,,,,,,,,,,,
EUW1_6317961003,,,,,,,,,,,,,,,,
EUW1_6316632067,,,,,,,,,,,,,,,,
EUW1_6313291484,,,,,,,,,,,,,,,,
EUW1_6309914672,,,,,,,,,,,,,,,,
EUW1_6308609971,,,,,,,,,,,,,,,,
EUW1_6303638568,,,,,,,,,,,,,,,,
EUW1_6302418833,,,,,,,,,,,,,,,,
EUW1_6298204205,,,,,,,,,,,,,,,,
EUW1_6295083455,,,,,,,,,,,,,,,,
EUW1_6294963826,,,,,,,,,,,,,,,,
EUW1_6294905653,,,,,,,,,,,,,,,,
EUW1_6294859756,,,,,,,,,,,,,,,,
EUW1_6293502788,,,,,,,,,,,,,,,,
EUW1_6293426592,,,,,,,,,,,,,,,,
EUW1_6293313089,,,,,,,,,,,,,,,,
EUW1_6292876775,,,,,,,,,,,,,,,,
EUW1_6292224703,,,,,,,,,,,,,,,,
EUW1_6292146282,,,,,,,,,,,,,,,,
EUW1_6292074074,,,,,,,,,,,,,,,,
EUW1_6291916430,,,,,,,,,,,,,,,,
EUW1_6291475563,,,,,,,,,,,,,,,,
EUW1_6290986207,,,,,,,,,,,,,,,,
EUW1_6290950866,,,,,,,,,,,,,,,,
EUW1_6290884906,,,,,,,,,,,,,,,,
EUW1_6340934139,,,,,,,,,,,,,,,,
EUW1_6338676023,,,,,,,,,,,,,,,,
EUW1_6325595199,,,,,,,,,,,,,,,,
EUW1_6323601638,,,,,,,,,,,,,,,,
EUW1_6321002113,,,,,,,,,,,,,,,,
EUW1_6313642223,,,,,,,,,,,,,,,,
EUW1_6312786985,,,,,,,,,,,,,,,,
EUW1_6339929481,,,,,,,,,,,,,,,,
EUW1_6334173415,,,,,,,,,,,,,,,,
EUW1_6332119136,,,,,,,,,,,,,,,,
EUW1_6332073147,,,,,,,,,,,,,,,,
EUW1_6332037531,,,,,,,,,,,,,,,,
EUW1_6331958341,,,,,,,,,,,,,,,,
EUW1_6331919295,,,,,,,,,,,,,,,,
EUW1_6330355690,,,,,,,,,,,,,,,,
EUW1_6330276844,,,,,,,,,,,,,,,,
EUW1_6329965133,,,,,,,,,,,,,,,,
EUW1_6329906955,,,,,,,,,,,,,,,,
EUW1_6329851949,,,,,,,,,,,,,,,,
EUW1_6329100943,,,,,,,,,,,,,,,,
EUW1_6329082313,,,,,,,,,,,,,,,,
EUW1_6328916160,,,,,,,,,,,,,,,,
EUW1_6326625976,,,,,,,,,,,,,,,,
EUW1_6317786397,,,,,,,,,,,,,,,,
EUW1_6317759350,,,,,,,,,,,,,,,,
EUW1_6317744532,,,,,,,,,,,,,,,,
EUW1_6317706984,,,,,,,,,,,,,,,,
EUW1_6317678567,,,,,,,,,,,,,,,,
EUW1_6317648100,,,,,,,,,,,,,,,,
EUW1_6312690648,,,,,,,,,,,,,,,,
EUW1_6312529287,,,,,,,,,,,,,,,,
EUW1_6312038842,,,,,,,,,,,,,,,,
EUW1_6311996208,,,,,,,,,,,,,,,,
EUW1_6328841256,,,,,,,,,,,,,,,,
EUW1_6328664543,,,,,,,,,,,,,,,,
EUW1_6324300703,,,,,,,,,,,,,,,,
EUW1_6324103775,,,,,,,,,,,,,,,,
EUW1_6311885640,,,,,,,,,,,,,,,,
EUW1_6311783799,,,,,,,,,,,,,,,,
EUW1_6311713814,,,,,,,,,,,,,,,,
EUW1_6306369871,,,,,,,,,,,,,,,,
EUW1_6306279516,,,,,,,,,,,,,,,,
EUW1_6306198616,,,,,,,,,,,,,,,,
EUW1_6306112327,,,,,,,,,,,,,,,,
EUW1_6306059466,,,,,,,,,,,,,,,,
EUW1_6306016502,,,,,,,,,,,,,,,,
EUW1_6305923576,,,,,,,,,,,,,,,,
EUW1_6297599350,,,,,,,,,,,,,,,,
EUW1_6297539651,,,,,,,,,,,,,,,,
EUW1_6297488479,,,,,,,,,,,,,,,,
EUW1_6297386327,,,,,,,,,,,,,,,,
EUW1_6297318578,,,,,,,,,,,,,,,,
EUW1_6297255882,,,,,,,,,,,,,,,,
EUW1_6297185832,,,,,,,,,,,,,,,,
EUW1_6296788638,,,,,,,,,,,,,,,,
EUW1_6296449127,,,,,,,,,,,,,,,,
EUW1_6296387660,,,,,,,,,,,,,,,,
EUW1_6296307329,,,,,,,,,,,,,,,,
EUW1_6296227154,,,,,,,,,,,,,,,,
EUW1_6296148404,,,,,,,,,,,,,,,,
EUW1_6296109748,,,,,,,,,,,,,,,,
EUW1_6296030355,,,,,,,,,,,,,,,,
EUW1_6344310835,,,,,,,,,,,,,,,,
EUW1_6342654306,,,,,,,,,,,,,,,,
EUW1_6342643978,,,,,,,,,,,,,,,,
EUW1_6342598307,,,,,,,,,,,,,,,,
EUW1_6342329995,,,,,,,,,,,,,,,,
EUW1_6342252190,,,,,,,,,,,,,,,,
EUW1_6341966812,,,,,,,,,,,,,,,,
EUW1_6341900752,,,,,,,,,,,,,,,,
EUW1_6340556152,,,,,,,,,,,,,,,,
EUW1_6339873059,,,,,,,,,,,,,,,,
EUW1_6339674873,,,,,,,,,,,,,,,,
EUW1_6339659986,,,,,,,,,,,,,,,,
EUW1_6339401564,,,,,,,,,,,,,,,,
EUW1_6346043579,,,,,,,,,,,,,,,,
EUW1_6346020566,,,,,,,,,,,,,,,,
EUW1_6345983944,,,,,,,,,,,,,,,,
EUW1_6345961467,,,,,,,,,,,,,,,,
EUW1_6345508495,,,,,,,,,,,,,,,,
EUW1_6344912764,,,,,,,,,,,,,,,,
EUW1_6344089849,,,,,,,,,,,,,,,,
EUW1_6340779478,,,,,,,,,,,,,,,,
EUW1_6340713573,,,,,,,,,,,,,,,,
EUW1_6339106567,,,,,,,,,,,,,,,,
EUW1_6337504773,,,,,,,,,,,,,,,,
EUW1_6337411131,,,,,,,,,,,,,,,,
EUW1_6336855353,,,,,,,,,,,,,,,,
EUW1_6336318878,,,,,,,,,,,,,,,,
EUW1_6336007247,,,,,,,,,,,,,,,,
EUW1_6335167984,,,,,,,,,,,,,,,,
EUW1_6333681089,,,,,,,,,,,,,,,,
EUW1_6333614321,,,,,,,,,,,,,,,,
EUW1_6333528316,,,,,,,,,,,,,,,,
EUW1_6331687829,,,,,,,,,,,,,,,,
EUW1_6331582554,,,,,,,,,,,,,,,,
EUW1_6331307825,,,,,,,,,,,,,,,,
EUW1_6331252512,,,,,,,,,,,,,,,,
EUW1_6331133973,,,,,,,,,,,,,,,,
EUW1_6331040600,,,,,,,,,,,,,,,,
EUW1_6330994258,,,,,,,,,,,,,,,,
EUW1_6330968808,,,,,,,,,,,,,,,,
EUW1_6330925105,,,,,,,,,,,,,,,,
EUW1_6330899386,,,,,,,,,,,,,,,,
EUW1_6330886726,,,,,,,,,,,,,,,,
EUW1_6345146259,,,,,,,,,,,,,,,,
EUW1_6345050160,,,,,,,,,,,,,,,,
EUW1_6338303764,,,,,,,,,,,,,,,,
EUW1_6336804970,,,,,,,,,,,,,,,,
EUW1_6332521002,,,,,,,,,,,,,,,,
EUW1_6332463350,,,,,,,,,,,,,,,,
EUW1_6328551429,,,,,,,,,,,,,,,,
EUW1_6328426245,,,,,,,,,,,,,,,,
EUW1_6328347183,,,,,,,,,,,,,,,,
EUW1_6328278813,,,,,,,,,,,,,,,,
EUW1_6326897384,,,,,,,,,,,,,,,,
EUW1_6326830346,,,,,,,,,,,,,,,,
EUW1_6324726778,,,,,,,,,,,,,,,,
EUW1_6324693989,,,,,,,,,,,,,,,,
EUW1_6324669967,,,,,,,,,,,,,,,,
EUW1_6323299203,,,,,,,,,,,,,,,,
EUW1_6319043719,,,,,,,,,,,,,,,,
EUW1_6317772566,,,,,,,,,,,,,,,,
EUW1_6317746656,,,,,,,,,,,,,,,,
EUW1_6317057853,,,,,,,,,,,,,,,,
EUW1_6316444194,,,,,,,,,,,,,,,,
EUW1_6315733982,,,,,,,,,,,,,,,,
EUW1_6315549532,,,,,,,,,,,,,,,,
EUW1_6315231806,,,,,,,,,,,,,,,,
EUW1_6315197329,,,,,,,,,,,,,,,,
EUW1_6315176837,,,,,,,,,,,,,,,,
EUW1_6313878791,,,,,,,,,,,,,,,,
EUW1_6339980501,,,,,,,,,,,,,,,,
EUW1_6329682591,,,,,,,,,,,,,,,,
EUW1_6329640764,,,,,,,,,,,,,,,,
EUW1_6329545522,,,,,,,,,,,,,,,,
EUW1_6329466993,,,,,,,,,,,,,,,,
EUW1_6322906859,,,,,,,,,,,,,,,,
EUW1_6322806861,,,,,,,,,,,,,,,,
EUW1_6322329371,,,,,,,,,,,,,,,,
EUW1_6321500024,,,,,,,,,,,,,,,,
EUW1_6321458928,,,,,,,,,,,,,,,,
EUW1_6321423494,,,,,,,,,,,,,,,,
EUW1_6321346589,,,,,,,,,,,,,,,,
EUW1_6316688642,,,,,,,,,,,,,,,,
EUW1_6316636802,,,,,,,,,,,,,,,,
EUW1_6316583003,,,,,,,,,,,,,,,,
EUW1_6316541625,,,,,,,,,,,,,,,,
EUW1_6316101328,,,,,,,,,,,,,,,,
EUW1_6315922117,,,,,,,,,,,,,,,,
EUW1_6315838738,,,,,,,,,,,,,,,,
EUW1_6315259417,,,,,,,,,,,,,,,,
EUW1_6314848625,,,,,,,,,,,,,,,,
EUW1_6314792598,,,,,,,,,,,,,,,,
EUW1_6314695420,,,,,,,,,,,,,,,,
EUW1_6314618760,,,,,,,,,,,,,,,,
EUW1_6314474664,,,,,,,,,,,,,,,,
EUW1_6313949137,,,,,,,,,,,,,,,,
EUW1_6313581177,,,,,,,,,,,,,,,,
EUW1_6313537487,,,,,,,,,,,,,,,,
EUW1_6313488814,,,,,,,,,,,,,,,,
EUW1_6312857109,,,,,,,,,,,,,,,,
EUW1_6311842483,,,,,,,,,,,,,,,,
EUW1_6311716235,,,,,,,,,,,,,,,,
EUW1_6311626744,,,,,,,,,,,,,,,,
EUW1_6310924815,,,,,,,,,,,,,,,,
EUW1_6345953079,,,,,,,,,,,,,,,,
EUW1_6339721540,,,,,,,,,,,,,,,,
EUW1_6338385743,,,,,,,,,,,,,,,,
EUW1_6336447125,,,,,,,,,,,,,,,,
EUW1_6336227935,,,,,,,,,,,,,,,,
EUW1_6336116475,,,,,,,,,,,,,,,,
EUW1_6335971544,,,,,,,,,,,,,,,,
EUW1_6335863364,,,,,,,,,,,,,,,,
EUW1_6333044714,,,,,,,,,,,,,,,,
EUW1_6333003209,,,,,,,,,,,,,,,,
EUW1_6332943398,,,,,,,,,,,,,,,,
EUW1_6332895349,,,,,,,,,,,,,,,,
EUW1_6332850528,,,,,,,,,,,,,,,,
EUW1_6332796293,,,,,,,,,,,,,,,,
EUW1_6332706863,,,,,,,,,,,,,,,,
EUW1_6332647055,,,,,,,,,,,,,,,,
EUW1_6331957864,,,,,,,,,,,,,,,,
EUW1_6331807007,,,,,,,,,,,,,,,,
EUW1_6331710378,,,,,,,,,,,,,,,,
EUW1_6331626240,,,,,,,,,,,,,,,,
EUW1_6331457524,,,,,,,,,,,,,,,,
EUW1_6331400596,,,,,,,,,,,,,,,,
EUW1_6331271988,,,,,,,,,,,,,,,,
EUW1_6331189193,,,,,,,,,,,,,,,,
EUW1_6336024244,,,,,,,,,,,,,,,,
EUW1_6327851693,,,,,,,,,,,,,,,,
EUW1_6327774417,,,,,,,,,,,,,,,,
EUW1_6327733816,,,,,,,,,,,,,,,,
EUW1_6327708824,,,,,,,,,,,,,,,,
EUW1_6308227873,,,,,,,,,,,,,,,,
EUW1_6307863621,,,,,,,,,,,,,,,,
EUW1_6307835296,,,,,,,,,,,,,,,,
EUW1_6307818658,,,,,,,,,,,,,,,,
EUW1_6307798905,,,,,,,,,,,,,,,,
EUW1_6307770239,,,,,,,,,,,,,,,,
EUW1_6307737558,,,,,,,,,,,,,,,,
EUW1_6307588402,,,,,,,,,,,,,,,,
EUW1_6307534766,,,,,,,,,,,,,,,,
EUW1_6307458032,,,,,,,,,,,,,,,,
EUW1_6307381545,,,,,,,,,,,,,,,,
EUW1_6307198711,,,,,,,,,,,,,,,,
EUW1_6306952095,,,,,,,,,,,,,,,,
EUW1_6306902091,,,,,,,,,,,,,,,,
EUW1_6306857252,,,,,,,,,,,,,,,,
EUW1_6306810440,,,,,,,,,,,,,,,,
EUW1_6306776098,,,,,,,,,,,,,,,,
EUW1_6306745937,,,,,,,,,,,,,,,,
EUW1_6306721879,,,,,,,,,,,,,,,,
EUW1_6306680311,,,,,,,,,,,,,,,,
EUW1_6305739263,,,,,,,,,,,,,,,,
EUW1_6305698789,,,,,,,,,,,,,,,,
EUW1_6345795803,,,,,,,,,,,,,,,,
EUW1_6340800591,,,,,,,,,,,,,,,,
EUW1_6340701718,,,,,,,,,,,,,,,,
EUW1_6339873174,,,,,,,,,,,,,,,,
EUW1_6339765823,,,,,,,,,,,,,,,,
EUW1_6339571734,,,,,,,,,,,,,,,,
EUW1_6339539419,,,,,,,,,,,,,,,,
EUW1_6339523926,,,,,,,,,,,,,,,,
EUW1_6339491758,,,,,,,,,,,,,,,,
EUW1_6339400328,,,,,,,,,,,,,,,,
EUW1_6339355136,,,,,,,,,,,,,,,,
EUW1_6339269942,,,,,,,,,,,,,,,,
EUW1_6339220241,,,,,,,,,,,,,,,,
EUW1_6339148616,,,,,,,,,,,,,,,,
EUW1_6338345047,,,,,,,,,,,,,,,,
EUW1_6338316258,,,,,,,,,,,,,,,,
EUW1_6338299217,,,,,,,,,,,,,,,,
EUW1_6338114977,,,,,,,,,,,,,,,,
EUW1_6338092825,,,,,,,,,,,,,,,,
EUW1_6338057074,,,,,,,,,,,,,,,,
EUW1_6337894620,,,,,,,,,,,,,,,,
EUW1_6337810912,,,,,,,,,,,,,,,,
EUW1_6337667459,,,,,,,,,,,,,,,,
EUW1_6337522148,,,,,,,,,,,,,,,,
EUW1_6337439791,,,,,,,,,,,,,,,,
EUW1_6337076491,,,,,,,,,,,,,,,,
EUW1_6337020949,,,,,,,,,,,,,,,,
EUW1_6336926899,,,,,,,,,,,,,,,,
EUW1_6336894060,,,,,,,,,,,,,,,,
EUW1_6336868553,,,,,,,,,,,,,,,,
EUW1_6336644091,,,,,,,,,,,,,,,,
EUW1_6339746959,,,,,,,,,,,,,,,,
EUW1_6338325324,,,,,,,,,,,,,,,,
EUW1_6346286228,,,,,,,,,,,,,,,,
EUW1_6344434693,,,,,,,,,,,,,,,,
EUW1_6344224809,,,,,,,,,,,,,,,,
EUW1_6344124065,,,,,,,,,,,,,,,,
EUW1_6341883867,,,,,,,,,,,,,,,,
EUW1_6340090612,,,,,,,,,,,,,,,,
EUW1_6339609143,,,,,,,,,,,,,,,,
EUW1_6339609670,,,,,,,,,,,,,,,,
EUW1_6339598287,,,,,,,,,,,,,,,,
EUW1_6336529256,,,,,,,,,,,,,,,,
EUW1_6336519738,,,,,,,,,,,,,,,,
EUW1_6336490094,,,,,,,,,,,,,,,,
EUW1_6336227474,,,,,,,,,,,,,,,,
EUW1_6336149030,,,,,,,,,,,,,,,,
EUW1_6334711904,,,,,,,,,,,,,,,,
EUW1_6333674658,,,,,,,,,,,,,,,,
EUW1_6333519286,,,,,,,,,,,,,,,,
EUW1_6326626960,,,,,,,,,,,,,,,,
EUW1_6326448159,,,,,,,,,,,,,,,,
EUW1_6326016965,,,,,,,,,,,,,,,,
EUW1_6324879171,,,,,,,,,,,,,,,,
EUW1_6323773078,,,,,,,,,,,,,,,,
EUW1_6321793713,,,,,,,,,,,,,,,,
EUW1_6319025675,,,,,,,,,,,,,,,,
EUW1_6318995684,,,,,,,,,,,,,,,,
EUW1_6318944216,,,,,,,,,,,,,,,,
EUW1_6316580026,,,,,,,,,,,,,,,,
EUW1_6316526570,,,,,,,,,,,,,,,,
EUW1_6315739571,,,,,,,,,,,,,,,,
EUW1_6315165194,,,,,,,,,,,,,,,,
EUW1_6346605475,,,,,,,,,,,,,,,,
EUW1_6346525654,,,,,,,,,,,,,,,,
EUW1_6346075549,,,,,,,,,,,,,,,,
EUW1_6345280187,,,,,,,,,,,,,,,,
EUW1_6345000648,,,,,,,,,,,,,,,,
EUW1_6343560640,,,,,,,,,,,,,,,,
EUW1_6343485499,,,,,,,,,,,,,,,,
EUW1_6342415090,,,,,,,,,,,,,,,,
EUW1_6342339099,,,,,,,,,,,,,,,,
EUW1_6341287226,,,,,,,,,,,,,,,,
EUW1_6341243115,,,,,,,,,,,,,,,,
EUW1_6341049160,,,,,,,,,,,,,,,,
EUW1_6341042525,,,,,,,,,,,,,,,,
EUW1_6340920627,,,,,,,,,,,,,,,,
EUW1_6340866746,,,,,,,,,,,,,,,,
EUW1_6340375664,,,,,,,,,,,,,,,,
EUW1_6336655766,,,,,,,,,,,,,,,,
EUW1_6336637235,,,,,,,,,,,,,,,,
EUW1_6336620992,,,,,,,,,,,,,,,,
EUW1_6320564426,,,,,,,,,,,,,,,,
EUW1_6320524260,,,,,,,,,,,,,,,,
EUW1_6320413230,,,,,,,,,,,,,,,,
EUW1_6320316243,,,,,,,,,,,,,,,,
EUW1_6320296780,,,,,,,,,,,,,,,,
EUW1_6320277909,,,,,,,,,,,,,,,,
EUW1_6316741045,,,,,,,,,,,,,,,,
EUW1_6315618418,,,,,,,,,,,,,,,,
EUW1_6315516563,,,,,,,,,,,,,,,,
EUW1_6312496998,,,,,,,,,,,,,,,,
EUW1_6312447370,,,,,,,,,,,,,,,,
EUW1_6312412321,,,,,,,,,,,,,,,,
EUW1_6312372701,,,,,,,,,,,,,,,,
EUW1_6312348623,,,,,,,,,,,,,,,,
EUW1_6307146938,,,,,,,,,,,,,,,,
EUW1_6344182480,,,,,,,,,,,,,,,,
EUW1_6344126683,,,,,,,,,,,,,,,,
EUW1_6344073843,,,,,,,,,,,,,,,,
EUW1_6343776681,,,,,,,,,,,,,,,,
EUW1_6343691336,,,,,,,,,,,,,,,,
EUW1_6342553094,,,,,,,,,,,,,,,,
EUW1_6342523772,,,,,,,,,,,,,,,,
EUW1_6342372141,,,,,,,,,,,,,,,,
EUW1_6342219774,,,,,,,,,,,,,,,,
EUW1_6339980224,,,,,,,,,,,,,,,,
EUW1_6339929007,,,,,,,,,,,,,,,,
EUW1_6339877409,,,,,,,,,,,,,,,,
EUW1_6339846023,,,,,,,,,,,,,,,,
EUW1_6339468835,,,,,,,,,,,,,,,,
EUW1_6339359330,,,,,,,,,,,,,,,,
EUW1_6343915119,,,,,,,,,,,,,,,,
EUW1_6343624081,,,,,,,,,,,,,,,,
EUW1_6343571710,,,,,,,,,,,,,,,,
EUW1_6342228848,,,,,,,,,,,,,,,,
EUW1_6342180027,,,,,,,,,,,,,,,,
EUW1_6341863416,,,,,,,,,,,,,,,,
EUW1_6341800328,,,,,,,,,,,,,,,,
EUW1_6341668305,,,,,,,,,,,,,,,,
EUW1_6341615881,,,,,,,,,,,,,,,,
EUW1_6341588795,,,,,,,,,,,,,,,,
EUW1_6341541002,,,,,,,,,,,,,,,,
EUW1_6341506787,,,,,,,,,,,,,,,,
EUW1_6341435629,,,,,,,,,,,,,,,,
EUW1_6341275969,,,,,,,,,,,,,,,,
EUW1_6338630725,,,,,,,,,,,,,,,,
EUW1_6338580640,,,,,,,,,,,,,,,,
EUW1_6338433604,,,,,,,,,,,,,,,,
EUW1_6338397126,,,,,,,,,,,,,,,,
EUW1_6338375078,,,,,,,,,,,,,,,,
EUW1_6338069860,,,,,,,,,,,,,,,,
EUW1_6335790219,,,,,,,,,,,,,,,,
EUW1_6335746954,,,,,,,,,,,,,,,,
EUW1_6335702257,,,,,,,,,,,,,,,,
EUW1_6335679894,,,,,,,,,,,,,,,,
EUW1_6335534212,,,,,,,,,,,,,,,,
EUW1_6334500663,,,,,,,,,,,,,,,,
EUW1_6334454989,,,,,,,,,,,,,,,,
EUW1_6334437795,,,,,,,,,,,,,,,,
EUW1_6334407891,,,,,,,,,,,,,,,,
EUW1_6334268056,,,,,,,,,,,,,,,,
EUW1_6331419996,,,,,,,,,,,,,,,,
EUW1_6329386769,,,,,,,,,,,,,,,,
EUW1_6329359528,,,,,,,,,,,,,,,,
EUW1_6346494888,,,,,,,,,,,,,,,,
EUW1_6346417666,,,,,,,,,,,,,,,,
EUW1_6346358852,,,,,,,,,,,,,,,,
EUW1_6346306839,,,,,,,,,,,,,,,,
EUW1_6346127265,,,,,,,,,,,,,,,,
EUW1_6346085582,,,,,,,,,,,,,,,,
EUW1_6346042932,,,,,,,,,,,,,,,,
EUW1_6346017740,,,,,,,,,,,,,,,,
EUW1_6345984081,,,,,,,,,,,,,,,,
EUW1_6345547826,,,,,,,,,,,,,,,,
EUW1_6345507719,,,,,,,,,,,,,,,,
EUW1_6345336787,,,,,,,,,,,,,,,,
EUW1_6345254773,,,,,,,,,,,,,,,,
EUW1_6345187580,,,,,,,,,,,,,,,,
EUW1_6345105651,,,,,,,,,,,,,,,,
EUW1_6344999784,,,,,,,,,,,,,,,,
EUW1_6344129000,,,,,,,,,,,,,,,,
EUW1_6344086123,,,,,,,,,,,,,,,,
EUW1_6344043596,,,,,,,,,,,,,,,,
EUW1_6343960542,,,,,,,,,,,,,,,,
EUW1_6343823526,,,,,,,,,,,,,,,,
EUW1_6343757645,,,,,,,,,,,,,,,,
EUW1_6343699747,,,,,,,,,,,,,,,,
EUW1_6342944299,,,,,,,,,,,,,,,,
EUW1_6342902419,,,,,,,,,,,,,,,,
EUW1_6346279779,,,,,,,,,,,,,,,,
EUW1_6341231137,,,,,,,,,,,,,,,,
EUW1_6338171729,,,,,,,,,,,,,,,,
EUW1_6338154880,,,,,,,,,,,,,,,,
EUW1_6336982234,,,,,,,,,,,,,,,,
EUW1_6336613922,,,,,,,,,,,,,,,,
EUW1_6336580375,,,,,,,,,,,,,,,,
EUW1_6335077625,,,,,,,,,,,,,,,,
EUW1_6334481847,,,,,,,,,,,,,,,,
EUW1_6334380389,,,,,,,,,,,,,,,,
EUW1_6333813070,,,,,,,,,,,,,,,,
EUW1_6333760450,,,,,,,,,,,,,,,,
EUW1_6333729502,,,,,,,,,,,,,,,,
EUW1_6333588006,,,,,,,,,,,,,,,,
EUW1_6333011122,,,,,,,,,,,,,,,,
EUW1_6344309481,,,,,,,,,,,,,,,,
EUW1_6331586927,,,,,,,,,,,,,,,,
EUW1_6325701316,,,,,,,,,,,,,,,,
EUW1_6325634887,,,,,,,,,,,,,,,,
EUW1_6325527146,,,,,,,,,,,,,,,,
EUW1_6325439878,,,,,,,,,,,,,,,,
EUW1_6324560245,,,,,,,,,,,,,,,,
EUW1_6324564564,,,,,,,,,,,,,,,,
EUW1_6324545258,,,,,,,,,,,,,,,,
EUW1_6324495054,,,,,,,,,,,,,,,,
EUW1_6324475570,,,,,,,,,,,,,,,,
EUW1_6324342633,,,,,,,,,,,,,,,,
EUW1_6323940861,,,,,,,,,,,,,,,,
EUW1_6323856059,,,,,,,,,,,,,,,,
EUW1_6323194175,,,,,,,,,,,,,,,,
EUW1_6321585322,,,,,,,,,,,,,,,,
EUW1_6321428445,,,,,,,,,,,,,,,,
EUW1_6321382755,,,,,,,,,,,,,,,,
EUW1_6344784478,,,,,,,,,,,,,,,,
EUW1_6344746420,,,,,,,,,,,,,,,,
EUW1_6344716112,,,,,,,,,,,,,,,,
EUW1_6344430773,,,,,,,,,,,,,,,,
EUW1_6338400981,,,,,,,,,,,,,,,,
EUW1_6337097453,,,,,,,,,,,,,,,,
EUW1_6335717308,,,,,,,,,,,,,,,,
EUW1_6335676296,,,,,,,,,,,,,,,,
EUW1_6335070831,,,,,,,,,,,,,,,,
EUW1_6330075752,,,,,,,,,,,,,,,,
EUW1_6330001686,,,,,,,,,,,,,,,,
EUW1_6327122600,,,,,,,,,,,,,,,,
EUW1_6327061316,,,,,,,,,,,,,,,,
EUW1_6326893278,,,,,,,,,,,,,,,,
EUW1_6326079811,,,,,,,,,,,,,,,,
EUW1_6324677306,,,,,,,,,,,,,,,,
EUW1_6320924626,,,,,,,,,,,,,,,,
EUW1_6320857667,,,,,,,,,,,,,,,,
EUW1_6320527614,,,,,,,,,,,,,,,,
EUW1_6320467287,,,,,,,,,,,,,,,,
EUW1_6319656604,,,,,,,,,,,,,,,,
EUW1_6338450398,,,,,,,,,,,,,,,,
EUW1_6334157662,,,,,,,,,,,,,,,,
EUW1_6323008353,,,,,,,,,,,,,,,,
EUW1_6322958408,,,,,,,,,,,,,,,,
EUW1_6322880950,,,,,,,,,,,,,,,,
EUW1_6322602113,,,,,,,,,,,,,,,,
EUW1_6322514918,,,,,,,,,,,,,,,,
EUW1_6322439136,,,,,,,,,,,,,,,,
EUW1_6322396173,,,,,,,,,,,,,,,,
EUW1_6322344512,,,,,,,,,,,,,,,,
EUW1_6322274109,,,,,,,,,,,,,,,,
EUW1_6319567161,,,,,,,,,,,,,,,,
EUW1_6319348937,,,,,,,,,,,,,,,,
EUW1_6319291430,,,,,,,,,,,,,,,,
EUW1_6319251783,,,,,,,,,,,,,,,,
EUW1_6319184252,,,,,,,,,,,,,,,,
EUW1_6319138704,,,,,,,,,,,,,,,,
EUW1_6318793201,,,,,,,,,,,,,,,,
EUW1_6318766650,,,,,,,,,,,,,,,,
EUW1_6316862750,,,,,,,,,,,,,,,,
EUW1_6316827607,,,,,,,,,,,,,,,,
EUW1_6316478056,,,,,,,,,,,,,,,,
EUW1_6315975543,,,,,,,,,,,,,,,,
EUW1_6315907092,,,,,,,,,,,,,,,,
EUW1_6315855565,,,,,,,,,,,,,,,,
EUW1_6315686073,,,,,,,,,,,,,,,,
